ENTREZID,Uniprot.ID,Gene.name,lung,spleen,liver,heart,kidney,testi,thyroid,SYMBOL,ENSEMBL,name,version,wpid,org,ENTREZID.1,Uniprot.ID.1,Gene.name.1,lung.1,spleen.1,liver.1,heart.1,kidney.1,testi.1,thyroid.1,SYMBOL.1,ENSEMBL.1,name.1,version.1,wpid.1,org.1
1369,P15169,CPN1,0.4093525495589595,0.35460552460835276,0.36376577596832044,0.2587128801274824,0.3249901645900445,NA,0.19091037178275982,CPN1,ENSG00000120054,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,1369,P15169,CPN1,0.46886404014818783,0.46486198076603424,0.3651134316275772,0.2748503200166648,0.3907306413802018,NA,0.43545149782737574,CPN1,ENSG00000120054,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens
2161,P00748,F12,0.33251540450222694,0.2798010973507002,0.30241210775225214,0.21738696173146152,0.27021285489624264,0.2619286729906419,0.18399069605028967,F12,ENSG00000131187,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,2161,P00748,F12,0.5667320289862194,0.3953422806324813,0.40477671885334887,0.27287257314980035,0.4775401087524742,0.38284519629626107,0.44818052087405175,F12,ENSG00000131187,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens
3818,P03952,KLKB1,0.36518212391264093,0.3096426901542889,0.32230545572654457,0.21172459636737834,0.27164347169615877,0.26135804619412434,0.26232450094227,KLKB1,ENSG00000164344,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,3818,P03952,KLKB1,0.6107311204435062,0.3767854517709836,0.42157650842341243,0.276768076740171,0.4087129315168533,0.40077967651296864,0.40048042500960956,KLKB1,ENSG00000164344,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens
3827,P01042,KNG1,0.40255940971852633,0.235766025951714,0.2618969911638184,0.2219767333406632,0.3323255643244871,0.2510051734936349,0.2320978093892737,KNG1,ENSG00000113889,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,3827,P01042,KNG1,0.5985169354268858,0.5954174810979713,0.45211880702756096,0.32951087389320166,0.48502617838251977,0.4679039465228003,0.4189858979520156,KNG1,ENSG00000113889,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens
623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens
624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens
710,P05155,SERPING1,0.3379515154163094,0.26692309442547574,0.3795698824157584,0.23054303072819635,0.3900827133422015,0.23628527744802844,0.290138532650153,SERPING1,ENSG00000149131,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,710,P05155,SERPING1,0.5507174234692827,0.33162971762993226,0.3669829759778509,0.2877271024737484,0.42203662042151796,0.3362595520141933,0.3837196431495603,SERPING1,ENSG00000149131,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens
