ENTREZID,Uniprot.ID,Gene.name,testi,SYMBOL,ENSEMBL,name,version,wpid,org,ENTREZID.1,Uniprot.ID.1,Gene.name.1,testi.1,SYMBOL.1,ENSEMBL.1,name.1,version.1,wpid.1
1369,P15169,CPN1,NA,CPN1,ENSG00000120054,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,1369,P15169,CPN1,NA,CPN1,ENSG00000120054,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089
2161,P00748,F12,0.2619286729906419,F12,ENSG00000131187,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,2161,P00748,F12,0.38284519629626107,F12,ENSG00000131187,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089
3818,P03952,KLKB1,0.26135804619412434,KLKB1,ENSG00000164344,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,3818,P03952,KLKB1,0.40077967651296864,KLKB1,ENSG00000164344,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089
3827,P01042,KNG1,0.2510051734936349,KNG1,ENSG00000113889,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,3827,P01042,KNG1,0.4679039465228003,KNG1,ENSG00000113889,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089
623,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,623,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089
624,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,624,NA,NA,NA,NA,NA,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089
710,P05155,SERPING1,0.23628527744802844,SERPING1,ENSG00000149131,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089,Homo sapiens,710,P05155,SERPING1,0.3362595520141933,SERPING1,ENSG00000149131,Kinin-Kallikrein pathway,WikiPathways_20210910,WP5089
