pathway,p_value,effec_size,magnitude,difference
WP2849,0.48129610289593294,0.04712639327823202,1,-0.018981441882197747
WP244,0.5632029863722674,0.0225448914679091,1,0.01596850027212974
WP22,0.7707888085087922,0.016478903132106412,1,-0.007898547869051902
WP4788,0.16039438725740965,0.10416353447533318,1,0.06098243614647573
WP4814,0.4438397320555165,0.12030224309074096,1,-0.060882166564017064
WP4871,0.6742947868874563,0.018425607804151548,1,-0.012011430537561554
WP4842,0.7870875785007889,0.03229938730203063,1,0.015052720821218474
WP2857,0.821579332475994,0.008044700751919051,1,-0.00602300273996565
WP4352,0.5540508079636994,0.010003303744831538,1,0.00801473681844156
WP111,9.131806612856264e-10,0.12627315114810908,1,0.14500084230962526
WP2038,0.6010669253020411,0.018885930893630998,1,0.016005269299019537
WP4538,0.24258681560975418,0.04771593210007006,1,0.03600084637932703
WP3303,0.523099684412407,0.01992010467632348,1,0.011987875309246583
WP2446,0.7070550191624259,0.013267944322889191,1,-0.008000525736970195
WP481,0.6914738765573551,0.008400865850656377,1,0.0070577321986117145
WP4655,0.2638374925761794,0.04346897991518064,1,0.027051528484589808
WP1601,0.18874306807481042,0.06501039560059742,1,0.045964442753282556
WP615,0.12696553199203922,0.04276059170540196,1,0.033006935617242106
WP2911,0.05012343003949084,0.08361648810398666,1,-0.10297141304543639
WP453,0.7659493926027721,0.017741046082549342,1,-0.01893426462040656
WP3527,0.48936699079878415,0.04744957917916081,1,0.019971831108162114
WP2267,0.0431942104633674,0.0782937446018776,1,0.07103241742982469
WP5117,0.7379874720296107,0.016624335813535732,1,-0.012977739187787093
WP5118,0.7726575753673219,0.02134820117636029,1,0.006027532648526172
WP4240,0.24335645000337822,0.0901391188066176,1,0.025949763976905668
WP4949,0.06287483869419946,0.05841687516955853,1,0.03599375589608226
WP35,0.7796154841306853,0.00797455911278691,1,0.007021337831295802
WP51,0.24594342596071017,0.024515683568235587,1,-0.018964671078377442
WP4534,0.6124034862376594,0.021479243783567813,1,-0.021978122051948004
WP4016,0.48070683320745033,0.027150001811673593,1,-0.011973138975110183
WP3300,0.006004743365178696,0.2599107999695954,1,-0.12599153765700216
WP2272,0.13314588674257996,0.04487814667382301,1,-0.037045534281917716
WP2447,0.8492796369172074,0.0069974610204255735,1,0.004945225925263707
WP2355,0.06580461709321551,0.05050588987791507,1,0.04105599617892914
WP4906,0.2713931845491958,0.045562332959593006,1,-0.03997771827496421
WP5092,0.8604200038799454,0.020112365871643886,1,0.007046193733696135
WP4298,0.45379847924741357,0.0212240425072175,1,0.02600880493831628
WP2328,0.29523007834736414,0.03344001065967252,1,-0.023969683813705
WP536,0.4252310145601383,0.019261392807336845,1,-0.02403502589189202
WP692,0.8651539740087163,0.01323269087765804,1,0.0030245979311936087
WP3925,0.7015398201438783,0.0083420560315929,1,0.008010251577716277
WP2884,0.27607499204463626,0.02848734757020853,1,0.023072232621979955
WP585,0.6229952123219116,0.016605302219711567,1,0.010976417791311938
WP4784,0.973257511923269,0.00418018391732006,1,-0.0020488628414542095
WP3878,0.8146841736840209,0.009325308283031587,1,-0.005973860901261336
