pathway,p_value,effec_size,magnitude,difference
WP3932,0.9239942027806032,0.002328838158242776,1,-0.0029289476649367024
WP4565,0.1460553550588822,0.0919894805638822,1,0.07298787576795585
WP2643,0.6277286707659828,0.03012499451600248,1,0.029034553364887423
WP75,0.9123528506918446,0.004986926324056658,1,0.003967775619250569
WP4666,0.5999275590595652,0.01693207289705431,1,-0.0140420757321118
WP4481,0.8074030080373089,0.016139566548855264,1,0.0149498482727864
WP306,0.4400848979345878,0.021014435705932196,1,0.02294758371761253
WP4223,0.09071243415245697,0.051961745466361946,1,0.0459691707044819
WP4561,0.06874784474460292,0.13971276372910546,1,0.10596357443220536
WP26,0.574539772681113,0.044515736136854805,1,-0.04484561634005102
WP4746,0.7994679319657377,0.011610112541637579,1,-0.012618159903228194
WP382,0.7318375641673461,0.009398448787604133,1,0.009004362789887747
WP4658,0.9446793928302013,0.0027732745389497816,1,-0.0029703494806714486
WP4483,0.42966445908813433,0.06692352109713721,1,0.044028652836379856
WP4263,0.7072507699861592,0.015091493133998274,1,0.012908106388953912
WP4806,0.6576179310047171,0.01873983862766037,1,0.015912107881183944
WP4258,0.1433207316612518,0.08750711977473032,1,0.08897810116410862
WP4707,0.29044534088910473,0.13743123763774265,1,-0.12294317545353206
WP3969,0.976969985470207,0.0037654446089378925,1,0.005139921707217252
WP5064,0.5617072894051154,0.041120322104164726,1,-0.03691342290899388
WP4545,0.7357368466278082,0.021845818409512482,1,-0.016979740596179335
WP437,0.6033780063447669,0.014523947345793068,1,0.013065100869154765
WP3945,0.3692476691649199,0.051032344171879275,1,-0.04496102562977226
WP399,0.36501475612682127,0.04271931040538182,1,0.042952530869818095
MINERVA PAMP signalling,0.5199522410722912,0.019765539918232846,1,-0.012934912104029568
WP3865,0.37734021468490786,0.04259147783058365,1,-0.03904868836598739
WP2637,0.6902060774011646,0.021033461217703404,1,0.017020012856994903
WP5039,0.15157898014587312,0.07779821496302046,1,-0.086008203166633
WP231,0.7358174461462988,0.012580731335494356,1,0.011038651460402426
