pathway,p_value,effec_size,magnitude,difference
WP4483,0.005095764304711189,0.13604395251917026,1,-0.13701814700568035
WP4263,6.010419953273446e-5,0.09680506720040931,1,-0.10202654931983722
WP4806,5.039909475895735e-4,0.08540652114316023,1,-0.07801321554401273
WP4258,0.33210952311995123,0.035420986965901784,1,-0.03299201272841658
WP4707,6.885464899038888e-4,0.24964064441540432,1,-0.36398748825048005
WP3969,0.6071011373825043,0.033535396475845344,1,0.03497352357929402
WP5064,0.9180002155778313,0.004563191077997464,1,0.0020603161230178533
WP4545,0.7675956031169939,0.01216608215172476,1,-0.006015986549089672
WP437,3.0196426636596846e-6,0.074137620790196,1,-0.08396117323237913
WP3945,0.005063918553899666,0.08215818436059774,1,-0.14003902992890493
WP399,0.131195341712596,0.04508475942663199,1,-0.041015200357140055
MINERVA PAMP signalling,6.391334708086619e-16,0.1394629684183412,1,-0.12497878590772087
WP3865,8.808662254452114e-5,0.10740355722824264,1,-0.10696458008263897
WP2637,8.141270265291735e-9,0.17407701662282826,1,-0.15700548354803626
WP5039,0.2155149027448268,0.03769064285863501,1,-0.044030961664175874
WP231,1.2531276603185264e-6,0.10369422531236701,1,-0.1159906061911744
MINERVA Interferon 1 pathway,2.2807469378524203e-12,0.12581127288550553,1,-0.11904661302002
WP5055,0.8135419042439567,0.006402229486684683,1,0.010000069140475552
WP3646,0.551678215614016,0.020933105050677064,1,-0.024062129850992573
WP2371,2.2969656892258605e-5,0.1564951018098975,1,-0.18202166485466767
WP3414,3.421074498269972e-8,0.1946242404704945,1,-0.16603082239479516
WP3967,0.7171336146795018,0.022304895355171994,1,0.023086178162006803
WP2032,4.881019740726833e-6,0.12270689704503943,1,-0.1199801615259122
WP5090,0.9698159301201628,8.160527503753132e-4,1,0.0010128548732013165
WP411,0.004432965498858481,0.04735442500825672,1,0.03405138874986649
MINERVA Electron Transport Chain disruption,1.4013533342376873e-56,0.21910869760058393,1,0.12905230120585753
WP1533,0.25336864578516105,0.03315516761083047,1,-0.042910383176456804
WP3940,0.005125104681104525,0.08955362249623607,1,-0.08107846675967419
WP4673,0.0031949344216133727,0.06825382242010275,1,-0.0899336342505057
WP176,0.6486003377017353,0.011895483720745182,1,-0.014026346453234195
WP408,0.9833747492361262,8.203995698126411e-4,1,0.0010682607395345774
WP15,0.07754295704828101,0.04057049202780325,1,-0.05307573406362094
WP3888,0.21753592341001488,0.012206020609857144,1,-0.013983163134390793
WP2858,0.05997962034411518,0.04787021536050549,1,-0.06304269990394304
WP4932,0.08906601027471694,0.03597526134382432,1,0.040031785595238435
WP3996,0.6948142598178537,0.014399517068220295,1,-0.013011340692624312
WP4922,6.513554454847703e-13,0.2767230491371272,1,0.12093621682301488
WP4542,0.22106653792534112,0.04804259644151304,1,-0.07202440608839888
WP5094,0.7561344617552763,0.008432465177043165,1,0.01205907157362713
WP4719,0.23492992103902716,0.05683622952069642,1,-0.05112604790368822
WP167,0.3343247821120061,0.046148582825981395,1,-0.08398183446131058
WP4723,0.42270736797052566,0.058570503527450905,1,0.046954573708983045
WP1544,4.821334989626513e-7,0.12080397887403332,1,-0.1289370724617637
WP2795,3.6226010442833908e-6,0.13416291550078382,1,-0.1369289308361133
WP4312,0.1473015271246918,0.05501543756953574,1,-0.051956309100725524
WP4301,0.3081321417845201,0.04466256361081951,1,-0.034044460890865845
WP3872,1.1002934806174567e-4,0.1953528405162983,1,-0.23092062771876898
WP1772,3.662680076362779e-4,0.08777606425932812,1,-0.11601951723045245
WP254,7.50228814986207e-8,0.13972003572342223,1,-0.17600614122759498
WP4925,0.09894036100525477,0.11031561555766727,1,-0.13102803913073324
WP4970,0.17655386287321426,0.08639841380157792,1,0.11394777947204868
MINERVA Endoplasmatic Reticulum stress,3.551494993722079e-4,0.05510728387205503,1,0.055997160202541044
